Order ID,Branch Location,Branch Name,Business Name,Is Deleted,Item ID,Item Name,Item Price,Order Item Number,Item Status,Packed Quantity,Quantity,Total Price,Order Date,Order Region,Order Local Area,Recency,Frequency,Monetary_Sum,Avg_Quantity,Avg_Purchase_Value,Loyalty_Index,Value_Tier,Engagement_Score,Cluster
4672,Lagos,Generic Store,Generic Stores,False,60a7b0242498ec1dd380508c,Golden Penny Spaghetti - 500g,4950.0,MLPLOCN1FAHUIYK50S0W9YUQ,Cancelled,1,1,4950.0,2021-05-31,Lagos,Ifako-Ijaye,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
4672,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a819c,DANO COOLCOW SACHET - 12X380g,3392.75,ML1DN3SZT8R02DKKNKBLXDXA,Cancelled,2,2,6785.5,2021-05-31,Lagos,Ifako-Ijaye,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4671,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a819c,DANO COOLCOW SACHET - 12X380g,3392.75,ML2UMJU6I2P0O958PKZ9AMDQ,Cancelled,1,1,3392.75,2021-05-31,Lagos,Ifako-Ijaye,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4670,Lagos,TDILIFE  ,TDILIFE  ,False,608045d069c51b4e80e70343,HOLLANDIA EVAP MILK FULL CREAM 60g X 48,3370.0,MLDFDZKVPFV0SHDGGA2KFNRG,Delivered,1,1,3370.0,2021-05-31,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4670,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLFLBFFM0O5UAS0MROFAL0QA,Cancelled,1,1,4845.0,2021-05-31,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4670,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,ML39SRTWZAW0QRQZCVEUBCGW,Delivered,1,1,2760.0,2021-05-31,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4669,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a819c,DANO COOLCOW SACHET - 12X380g,3392.75,ML2O0EB2MZNKSXAPFEKGG0JW,Cancelled,2,2,6785.5,2021-05-31,Lagos,Ifako-Ijaye,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4669,Lagos,Generic Store,Generic Stores,False,60a7b0242498ec1dd380508c,Golden Penny Spaghetti - 500g,4950.0,MLJG03AA1NG0Y1EZBKFH88SG,Cancelled,1,1,4950.0,2021-05-31,Lagos,Alimosho,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
4668,Lagos,TDILIFE  ,TDILIFE  ,False,60b0cef62498ec1dd3805329,CHIVITA HAPPY HOUR - 150MLX24,1076.25,ML03X81AHZV026P0L0BCTSLW,Cancelled,1,1,1076.25,2021-05-31,Lagos,Alimosho,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4668,Lagos,TDILIFE  ,TDILIFE  ,False,60b4d9352498ec1dd38053b6,CHIVITA ACTIVE 1LX10,4253.75,MLL1NIQOQDTEMWTIE07D20JW,Cancelled,1,1,4253.75,2021-05-31,Lagos,Alimosho,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4668,Lagos,TDILIFE  ,TDILIFE  ,False,60b4d9eb2498ec1dd38053b8,CHIVITA 1LX10,4920.0,MLNDJBI92KIEWESYIVKFAVEA,Cancelled,1,1,4920.0,2021-05-31,Lagos,Alimosho,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4667,Lagos,TDILIFE  ,TDILIFE  ,False,60b4f2102498ec1dd38053e5,HOLLANDIA YOGHURT  1tr X 10,5535.0,MLWMACGQNNSUQ9JNZYCS0GYA,Cancelled,1,1,5535.0,2021-05-31,Lagos,Surulere,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4667,Lagos,TDILIFE  ,TDILIFE  ,False,60b4e2952498ec1dd38053ca,HAPPY HOUR SAFARI180ml X 24,999.38,MLRQ4ZJSUJBU6WP21XFM3JWA,Cancelled,1,1,999.38,2021-05-31,Lagos,Surulere,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4667,Lagos,TDILIFE  ,TDILIFE  ,False,60b4db5e2498ec1dd38053ba,CHI EXOTIC JUICE 1LX10,4253.75,MLEUYLMPA0EEUE8COVH17ABW,Cancelled,1,1,4253.75,2021-05-31,Lagos,Mushin,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4666,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,60ab84412498ec1dd38050f5,Milo Refill Pack - 450g,11200.0,MLSQJPOMUNJEESTAYVFT9DLG,Delivered,1786,1786,20003200.0,2021-05-31,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4665,Lagos,Farmer First,Farmer First,False,6066180969c51b4e80e6f423,Cashew Nut,485000.0,MLCMJJ1V1WSUMHLHQAFDNMOW,Delivered,30,30,14550000.0,2021-05-31,Lagos,Oshodi-Isolo,1,24,135965400.0,315.9583333333333,5665225.0,135965400.0,High,34.624680981335125,0
4664,Lagos,Mercy & Honey Ventures,Mercy & Honey Ventures,False,604a4e0af77d7250766fed6b,PEAK FILLED EVAPORATED 24 X 160G,4800.0,MLIK986WQYSKAFA0M89SOVFQ,Cancelled,1,1,4800.0,2021-05-31,Lagos,Oshodi-Isolo,1,216,93533563.0,75.67129629629629,433025.7546296296,93533563.0,High,311.62212883201613,0
4664,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fbbadadcc62feba7ebd424a,Axe Body Spray Black,950.0,MLOYF0DPGLR0G7LTOG5NME5A,Cancelled,1,1,950.0,2021-05-31,Lagos,Alimosho,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4664,Lagos,Generic Store,Generic Stores,False,60a7b0242498ec1dd380508c,Golden Penny Spaghetti - 500g,4950.0,MLSM5LFJDGWUYKCUAJAFDI7W,Cancelled,1,1,4950.0,2021-05-31,Lagos,Oshodi-Isolo,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
4663,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a0c,COWBELL 12G X 250,7534.0,MLFIHIQ4LA4EAYLGWQEY5J5G,Delivered,1,1,7534.0,2021-05-31,Lagos,Oshodi-Isolo,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4663,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8148,INDOMIE ONION CHICKEN - 70gx40,2703.0,MLTKQZ43DJSUS0VKGJGURESA,Delivered,1,1,2703.0,2021-05-31,Lagos,Ojo,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4662,Lagos,Renuzi Ventures,Renuzi Ventures,False,6062d34069c51b4e80e6f2e4,Close Up Ever Fresh Red Hot 140g,14000.0,MLQYHQLAUXNE6VRTCTWXAAPG,Delivered,1,1,14000.0,2021-05-31,Lagos,Oshodi-Isolo,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4661,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a1f,LOYA PLAIN 14G X 200,10450.0,MLT1VULFXAUK00CIUOFOSF6G,Delivered,1,1,10450.0,2021-05-31,Lagos,Oshodi-Isolo,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4660,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,MLUPBB0U9Q9U6LPVFJDWXIZG,Cancelled,1,1,2760.0,2021-05-31,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4660,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLXFDD3CEWRKK52OI9TWGSOW,Delivered,1,1,9150.0,2021-05-31,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4659,Lagos,TDILIFE  ,TDILIFE  ,False,608044f869c51b4e80e7032c,HOLLANDIA EVAP MILK 120g X 24 SLIM,2605.0,MLSXI31T0P5EOCFP5MIHUNMQ,Cancelled,1,1,2605.0,2021-05-31,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4659,Lagos,Renuzi Ventures,Renuzi Ventures,False,6017191e09e73f2f7a598bd8,Knorr Chicken BTF 17x50x8g ,9450.0,MLSV9T5CKRRUQSYJZLC6XANW,Delivered,1,1,9450.0,2021-05-31,Lagos,Oshodi-Isolo,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4658,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a814c,INDOMIE REGULAR CHICKEN - 70gx40,2295.0,MLT7LI7TKVXKOZQXS4ZFVPEG,Delivered,1,1,2295.0,2021-05-31,Lagos,Oshodi-Isolo,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4658,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8158,DANO COOLCOW SACHET -  260 X 12G,8364.0,MLE0ZIW2VS9KIOXB3V0HU7LA,Delivered,1,1,8364.0,2021-05-31,Lagos,Oshodi-Isolo,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4657,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,ML07WTIZPKLUMCRBQY4CMZUQ,Delivered,4,4,11040.0,2021-05-31,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4656,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,MLV07GK2A7FKI3P0RGDQP9OW,Delivered,4,4,11040.0,2021-05-31,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4655,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,ML000EPWGXBK6YRKAEP7YUAG,Delivered,20,20,183000.0,2021-05-31,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4654,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLAS0BRREFDU2VGE0OD645WQ,Delivered,140,140,1281000.0,2021-05-31,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4653,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLASBBCWIC2UGJEAF0UIRQSW,Delivered,30,30,274500.0,2021-05-31,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4653,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLI6DFEHD9MEGAY0LAZTGRWQ,Delivered,30,30,274500.0,2021-05-31,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4652,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a819c,DANO COOLCOW SACHET - 12X380g,3392.75,MLUPIJSCBJV0YUCDMOEHT7NQ,Cancelled,5,5,16963.75,2021-05-30,Lagos,Alimosho,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4651,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLM000D6IPM0UU9FUEKTGXPW,Cancelled,2,2,9690.0,2021-05-30,Lagos,Alimosho,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4651,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a819c,DANO COOLCOW SACHET - 12X380g,3392.75,MLIUIDBHT0D0KOGEIPCCXIPW,Cancelled,1,1,3392.75,2021-05-30,Lagos,Alimosho,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4650,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,60ab84412498ec1dd38050f5,Milo Refill Pack - 450g,11200.0,MLFMP48PMX9EYFMQUZT1JJCA,Delivered,1172,1172,13126400.0,2021-05-30,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4649,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,ML60GAB7API0EXNGNTU0NTQW,Cancelled,2,2,9690.0,2021-05-30,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4649,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a819c,DANO COOLCOW SACHET - 12X380g,3392.75,MLG972LK2QG06VAUL99B4UEA,Cancelled,1,1,3392.75,2021-05-30,Lagos,Oshodi-Isolo,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4648,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLJ6F0IAI3EKWENWMTCKLH1A,Cancelled,3,3,14535.0,2021-05-30,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4647,Lagos,Deeski Store Limited,Deeski Store Limited,False,6098fc342498ec1dd3804e8f,Nestle Milo - 20g,9170.0,MLQDPK000TAUESVIFPABVPAA,Delivered,1,1,9170.0,2021-05-30,Lagos,Oshodi-Isolo,2,408,78145181.14,27.387254901960784,191532.30671568628,78145181.14,High,371.3776044637496,0
4647,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,ML29F0ZM9YAE0KNWCKCSWCFA,Packed,1,1,2760.0,2021-05-30,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4646,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLXWI0O8XE7ECASH49D0OD8A,Delivered,4,4,36600.0,2021-05-30,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4645,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a819c,DANO COOLCOW SACHET - 12X380g,3392.75,ML7HCMP0AED0K5JB7V7MXKOG,Cancelled,4,4,13571.0,2021-05-30,Lagos,Oshodi-Isolo,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4644,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fbbadadcc62feba7ebd4254,Brut Body Spray Original 200ml,950.0,MLKCSR4SITSKY0KVFU70WYPW,Cancelled,1,1,950.0,2021-05-30,Lagos,Oshodi-Isolo,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4644,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLYYAZQQKYWECCKRZNLJ1CMA,Cancelled,2,2,9690.0,2021-05-30,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4643,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLWMEM6NPRFKEU33NKOXHBYW,Delivered,1,1,9150.0,2021-05-30,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4643,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLJTTT0H04N0OIZU0FTCNCPA,Cancelled,1,1,4845.0,2021-05-30,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4642,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,ML0AZ1LQ9CAUKZ8VXBBOSLOG,Cancelled,1,1,4845.0,2021-05-30,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4642,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,ML1NAV6IL2KEO040UM09VQCA,Delivered,1,1,9150.0,2021-05-30,Lagos,Ifako-Ijaye,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4641,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLKZPRJBD3LES0RWCVW73MFQ,Delivered,50,50,457500.0,2021-05-29,Lagos,Ifako-Ijaye,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4641,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a1f,LOYA PLAIN 14G X 200,10450.0,MLIZO4OSEX1EAHBSJN900JRG,Delivered,40,40,418000.0,2021-05-29,Lagos,Oshodi-Isolo,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4640,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLZNFB64HFR0IQKRZX9FUMKQ,Delivered,10,10,91500.0,2021-05-29,Lagos,Ifako-Ijaye,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4639,Lagos,Generic Store,Generic Stores,False,609e9e4b2498ec1dd3804f72,Closeup Everfresh Red Hot - 140g,14500.0,MLYYP8TNH7DKMDU6BEXWAYQA,Cancelled,1,1,14500.0,2021-05-29,Lagos,Ifako-Ijaye,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
4638,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a12,COWBELL CHOCO 22.5G SACHET 12 X 250,8405.0,MLIEHLNGMMNU6E7AH0NIID0W,Cancelled,5,5,42025.0,2021-05-29,Lagos,Ifako-Ijaye,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4637,Lagos,Mercy & Honey Ventures,Mercy & Honey Ventures,False,604a4e0af77d7250766fed6b,PEAK FILLED EVAPORATED 24 X 160G,4800.0,MLC0PSKKB7T0YFPX80VO8KHW,Cancelled,1,1,4800.0,2021-05-29,Lagos,Oshodi-Isolo,1,216,93533563.0,75.67129629629629,433025.7546296296,93533563.0,High,311.62212883201613,0
4636,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet - 20g,9150.0,MLYR4SSBWYUK689E3GBYOKNG,Cancelled,5,5,45750.0,2021-05-29,Lagos,Ifako-Ijaye,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
4635,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLDE9VBHCH20E3Q1BJ1CZUCG,Delivered,5,5,24225.0,2021-05-29,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4635,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,MLSYPGZHBMPUGYBFVHTGRUNW,Delivered,5,5,13800.0,2021-05-29,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4634,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,MLTVWI0USWZ0CQVQFICYSI9A,Delivered,15,15,41400.0,2021-05-29,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4633,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLDN3VL6AYTUOBHFPGTD8WRW,Delivered,5,5,24225.0,2021-05-29,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4632,Lagos,Generic Store,Generic Stores,False,60783ce4a6000742949a8252,Nasco Cornflakes - 350g,6500.0,MLOCMNH9PZKUCC0BNI9XUZFA,Cancelled,1,1,6500.0,2021-05-29,Lagos,Oshodi-Isolo,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
4631,Lagos,Stella olasebikan Trading Stores,Stella olasebikan Trading Stores,False,60ae3d8dde580f555576d1b3,Three Crowns Powder Sac - 210x12g,10000.0,MLQD05MZIEJ0WHBMLCA0V0KA,Cancelled,2,2,20000.0,2021-05-29,Lagos,Ifako-Ijaye,3,48,1184979.72349,6.3125,24687.077572708335,1184979.72349,Medium,34.624680981335125,0
4630,Lagos,TDILIFE  ,TDILIFE  ,False,608044f869c51b4e80e7032c,HOLLANDIA EVAP MILK 120g X 24 SLIM,2605.0,ML9F30F2SC7K03FUFWG2Z1XQ,Cancelled,5,5,13025.0,2021-05-29,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4629,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,ML4VSYZ06050KTKCF1LS3LSQ,Delivered,5,5,13800.0,2021-05-29,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4628,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,ML8ODCR2TJGKWVHUWFL5R89W,Delivered,5,5,24225.0,2021-05-29,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4627,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLLZPGIBAE0KCIUII9IOL0YG,Cancelled,3,3,14535.0,2021-05-29,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4626,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLSUVENFERQUQPB0TEQTNG7A,Delivered,5,5,24225.0,2021-05-29,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4625,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8185,KELLOGG'S COCO POPS MONO CARTON - 10X450G,3198.0,MLO0D0W0GC1UCPYWPETR4KPG,Cancelled,1,1,3198.0,2021-05-29,Lagos,Ifako-Ijaye,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
4624,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a1f,LOYA PLAIN 14G X 200,10450.0,MLO4JWP2MP6EQJLHWXYDZIIW,Delivered,1,1,10450.0,2021-05-29,Lagos,Oshodi-Isolo,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
4623,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,MLLOUOWOA6AEU1TOQURSKYZW,Cancelled,4,4,19380.0,2021-05-29,Lagos,Ikeja Division,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4622,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,ML6TTEPPTMCKKNFAIZNA7PQG,Delivered,20,20,55200.0,2021-05-29,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4621,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,MLWMZKV9IIGEAKYCX9QRIDTW,Delivered,20,20,55200.0,2021-05-29,Lagos,Ikeja Division,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4620,Lagos,TDILIFE  ,TDILIFE  ,False,608042a469c51b4e80e702f7,HOLLANDIA EVAP MILK FULL CREAM 190g X 24,4845.0,ML0I4UKGWFIE0RCQSGELZD5G,Cancelled,3,3,14535.0,2021-05-29,Lagos,Ifako-Ijaye,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
4619,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a24,MIKSI PLAIN - 350G X 12,9020.0,MLJML9ZXQIVKIF7RP6IZKPKA,Cancelled,1,1,9020.0,2021-05-29,Lagos,Alimosho,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
